number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
83,Palestino,Everton de Viña del Mar,1,0,,,10,0,2,2,0,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,360,16,50,0,2,6,14,,,,,,,,,8,10,,,3.2,3.6666666666666665,1.1818181818181819
87,Coquimbo Unido,Unión Española,2,0,,,4,6,2,0,8,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,220,22,0,6,0,2,2,,,,,,,,,0,12,,,3.6666666666666665,0.75,3.3333333333333335
118,Palestino,Universidad de Chile,1,1,,,2,14,4,0,2,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,160,48,2,0,8,2,0,,,,,,,,,2,12,,,1.75,4.666666666666667,0.1
97,Unión Española,Universidad de Concepción,1,0,,,12,4,0,4,2,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,996,72,8,4,10,0,6,,,,,,,,,28,6,,,1.2857142857142858,7.5,0.8
127,Huachipato,Palestino,0,2,,,20,2,2,4,4,4,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,250,66,48,4,0,0,10,,,,,,,,,12,8,,,6.0,1.5454545454545454,3.6
111,Deportes Iquique,Universidad de Chile,2,4,,,4,22,4,14,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,320,18,44,4,2,12,16,,,,,,,,,12,4,,,0.0,1.8,0.7777777777777778
106,Audax Italiano,Curicó Unido,3,1,,,6,0,0,4,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,492,42,36,14,2,20,10,,,,,,,,,2,6,,,0.2727272727272727,2.6666666666666665,1.7272727272727273
103,O'Higgins,Everton de Viña del Mar,2,1,,,10,12,2,0,16,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,158,48,56,4,0,10,2,,,,,,,,,0,4,,,1.0,1.5,3.3333333333333335
98,Universidad de Chile,Coquimbo Unido,1,1,,,14,8,4,0,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,166,36,70,0,0,2,0,,,,,,,,,0,30,,,0.8333333333333334,6.5,2.5714285714285716
108,1,2,0,0,,,2,14,2,4,4,16,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,438,0,42,4,0,4,8,,,,,,,,,8,14,,,2.4285714285714284,0.6,3.4
122,Colo-Colo,Everton de Viña del Mar,0,0,,,2,10,0,0,10,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,310,66,32,8,0,10,14,,,,,,,,,4,16,,,1.5,0.09090909090909091,1.25
112,Curicó Unido,Palestino,1,1,,,2,16,2,4,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,70,12,32,6,8,16,8,,,,,,,,,22,0,,,0.4,0.625,2.6
101,Universidad Católica,Antofagasta,5,1,,,32,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,238,12,4,6,4,10,6,,,,,,,,,10,0,,,3.2,5.333333333333333,1.0
109,Antofagasta,Unión La Calera,1,1,,,16,28,2,10,12,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,22,70,40,0,0,0,12,,,,,,,,,6,2,,,0.7777777777777778,1.625,1.4444444444444444
123,1,2,2,0,,,6,16,2,0,2,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,634,56,50,6,6,8,8,,,,,,,,,36,8,,,0.25,0.5,1.1428571428571428
102,Universidad de Chile,Colo-Colo,1,1,,,4,0,6,2,8,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,396,36,40,8,0,16,2,,,,,,,,,0,8,,,0.2727272727272727,1.0,1.5714285714285714
110,Colo-Colo,Audax Italiano,3,0,,,4,8,8,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,364,14,0,6,2,16,6,,,,,,,,,10,0,,,1.7,0.6363636363636364,1.3333333333333333
100,Unión La Calera,Unión Española,1,2,,,2,12,6,2,2,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,220,72,0,8,4,0,0,,,,,,,,,2,8,,,6.0,1.25,0.8
88,Cobresal,Antofagasta,2,2,,,20,36,4,2,14,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,330,40,84,4,6,6,10,,,,,,,,,4,16,,,2.2857142857142856,1.0,1.6
126,Cobresal,O'Higgins,2,1,,,26,6,10,2,10,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,398,26,32,4,4,6,12,,,,,,,,,10,6,,,1.75,1.8,0.8333333333333334
128,Universidad de Chile,Audax Italiano,1,1,,,6,18,4,0,8,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,164,40,48,6,0,8,12,,,,,,,,,4,0,,,0.7,1.0,0.4444444444444444
136,Audax Italiano,Huachipato,0,1,,,2,2,0,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,210,14,4,0,0,8,14,,,,,,,,,4,14,,,0.2857142857142857,5.0,2.0
141,O'Higgins,Deportes Iquique,4,1,,,26,32,6,2,6,10,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,340,66,14,0,8,18,6,,,,,,,,,2,4,,,3.6,0.0,2.3333333333333335
132,Curicó Unido,Universidad de Concepción,4,2,,,0,24,8,8,0,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,442,12,52,0,0,12,10,,,,,,,,,6,24,,,3.1666666666666665,0.42857142857142855,2.0
134,Universidad de Chile,Antofagasta,1,0,,,42,10,0,0,8,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,356,20,56,2,2,10,12,,,,,,,,,4,4,,,0.09090909090909091,0.2,0.1
131,Colo-Colo,Curicó Unido,0,1,,,10,10,0,6,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,282,34,28,0,0,14,8,,,,,,,,,6,22,,,1.4,1.0,1.375
135,Everton de Viña del Mar,Union Espanola,1,0,,,4,6,2,2,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,514,16,10,0,2,6,2,,,,,,,,,6,26,,,1.5,0.5,0.5
133,Cobresal,Deportes Iquique,0,1,,,2,4,2,2,18,4,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,352,46,34,2,0,20,4,,,,,,,,,6,8,,,0.45454545454545453,0.3333333333333333,5.0
138,O'Higgins,Colo Colo,1,0,,,6,4,0,2,4,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,186,38,16,4,0,0,8,,,,,,,,,20,2,,,1.1818181818181819,1.25,9.5
142,Coquimbo Unido,Curicó Unido,2,1,,,12,8,4,0,8,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,254,40,4,0,0,10,18,,,,,,,,,14,2,,,1.2,1.0,1.2727272727272727
147,Audax Italiano,Palestino,2,3,,,8,20,2,2,6,14,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,252,56,34,4,2,6,2,,,,,,,,,4,10,,,6.0,0.09090909090909091,1.1111111111111112
145,Unión La Calera,Universidad de Chile,0,0,,,14,10,0,0,8,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,38,16,44,6,0,8,0,,,,,,,,,14,14,,,0.25,3.2,0.0
129,Universidad de Concepción,Universidad Católica,0,3,,,0,24,10,6,0,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,656,48,38,12,4,10,4,,,,,,,,,4,16,,,1.5714285714285714,5.333333333333333,0.0
130,Antofagasta,Everton de Viña del Mar,1,1,,,10,2,4,4,18,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,186,50,40,10,0,26,12,,,,,,,,,20,2,,,2.25,0.2,1.5
165,Palestino,Coquimbo Unido,2,0,,,16,0,8,0,8,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,334,24,2,0,4,12,20,,,,,,,,,18,30,,,1.7,0.8181818181818182,1.0
148,Unión Española,O'Higgins,0,1,,,22,8,6,4,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,794,22,50,2,4,24,24,,,,,,,,,10,26,,,7.0,1.4,0.7142857142857143
171,Unión La Calera,Antofagasta,2,3,,,2,6,6,4,10,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,130,72,16,6,8,12,6,,,,,,,,,8,20,,,0.16666666666666666,0.0,1.8333333333333333
156,Unión La Calera,Everton de Viña del Mar,0,0,,,12,2,6,2,0,10,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,216,46,48,0,2,8,14,,,,,,,,,18,26,,,5.333333333333333,1.7,0.6363636363636364
174,Universidad de Chile,Palestino,2,3,,,0,0,2,2,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,222,2,0,10,4,12,4,,,,,,,,,30,4,,,1.0909090909090908,3.0,1.5
143,Universidad Católica,Everton de Viña del Mar,1,0,,,6,14,0,4,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,54,40,16,2,4,16,18,,,,,,,,,0,20,,,1.7777777777777777,0.0,4.333333333333333
159,Audax Italiano,Unión Española,3,2,,,16,18,2,2,6,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,454,58,22,16,2,2,2,,,,,,,,,2,4,,,0.6666666666666666,2.2,0.1
153,Deportes Iquique,Universidad de Concepción,2,2,,,30,0,0,8,12,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,114,6,54,2,2,10,0,,,,,,,,,0,2,,,1.5,1.1111111111111112,4.75
146,Antofagasta,Cobresal,2,0,,,18,0,2,6,2,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,360,48,36,6,2,0,0,,,,,,,,,4,12,,,0.7777777777777778,1.9,0.18181818181818182
167,Unión Española,Universidad de Chile,1,1,,,20,4,12,10,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,126,58,38,6,2,20,0,,,,,,,,,14,10,,,1.1,0.375,0.5
169,Cobresal,Everton de Viña del Mar,2,1,,,20,24,8,4,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,720,24,90,2,0,8,10,,,,,,,,,4,0,,,0.4,1.7,0.5
164,Huachipato,Curicó Unido,2,0,,,20,6,2,6,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,510,10,42,0,4,6,10,,,,,,,,,24,6,,,0.16666666666666666,1.25,0.8
166,Deportes Iquique,Audax Italiano,1,3,,,24,20,10,6,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,130,38,22,10,2,10,6,,,,,,,,,12,16,,,2.25,1.7272727272727273,0.2
151,Everton de Viña del Mar,Coquimbo Unido,0,2,,,14,10,2,8,4,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,162,16,30,2,2,2,0,,,,,,,,,6,16,,,3.5,1.1818181818181819,4.5
137,Palestino,Union La Calera,1,1,,,22,0,2,0,8,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,136,58,12,0,6,18,8,,,,,,,,,8,12,,,0.6666666666666666,2.0,0.42857142857142855
172,Everton de Viña del Mar,Universidad de Concepción,1,0,,,20,10,2,0,12,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,190,54,28,4,0,18,12,,,,,,,,,12,6,,,2.4,1.7,0.3
170,Universidad Católica,O'Higgins,0,0,,,0,8,0,2,4,6,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,328,26,46,6,0,0,20,,,,,,,,,4,10,,,4.75,1.4444444444444444,0.4444444444444444
179,O'Higgins,Unión La Calera,3,1,,,2,18,4,0,2,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,562,16,12,0,10,0,16,,,,,,,,,2,20,,,0.0,6.0,3.8
150,Palestino,Colo-Colo,2,2,,,14,2,10,0,12,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,340,22,74,10,0,6,30,,,,,,,,,18,2,,,3.0,1.4444444444444444,0.5
157,Curicó Unido,Deportes Iquique,1,2,,,22,0,8,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,196,46,22,4,2,30,8,,,,,,,,,0,30,,,0.5,1.0,1.4
162,O'Higgins,Huachipato,0,3,,,8,6,4,6,2,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,448,110,38,14,2,30,0,,,,,,,,,4,8,,,2.5,6.333333333333333,6.0
176,Unión Española,Deportes Iquique,4,0,,,14,8,0,0,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,250,22,22,6,4,6,2,,,,,,,,,16,4,,,1.25,0.16666666666666666,2.0
173,Coquimbo Unido,Antofagasta,1,1,,,2,12,4,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,374,70,22,0,2,0,16,,,,,,,,,10,16,,,0.25,1.5555555555555556,8.5
175,Curicó Unido,Universidad Católica,1,4,,,14,26,2,16,4,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,584,40,76,0,6,22,0,,,,,,,,,6,6,,,0.2,1.0,1.1
154,Universidad de Chile,Universidad Católica,1,1,,,8,6,14,0,8,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,372,2,2,8,0,10,14,,,,,,,,,4,0,,,0.8333333333333334,1.3333333333333333,0.3
180,Huachipato,Unión La Calera,1,2,,,6,10,8,0,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,586,34,28,8,4,36,0,,,,,,,,,8,4,,,2.5,2.375,1.375
184,Deportes Iquique,Everton de Viña del Mar,0,0,,,6,6,2,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,122,8,14,8,2,12,4,,,,,,,,,14,10,,,1.0,2.7142857142857144,0.0
183,Universidad de Concepción,Unión Española,1,1,,,20,10,0,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,184,48,46,4,8,4,10,,,,,,,,,12,26,,,2.5,0.8571428571428571,0.3333333333333333
177,Audax Italiano,Colo-Colo,2,4,,,2,4,2,12,2,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,352,68,14,2,2,4,16,,,,,,,,,8,2,,,5.5,2.0,0.6666666666666666
178,Cobresal,Huachipato,1,1,,,46,16,16,2,8,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,612,22,44,0,0,4,6,,,,,,,,,4,0,,,2.5,7.0,1.7
139,Universidad Catolica,Coquimbo Unido,1,1,,,2,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,64,56,10,2,4,6,10,,,,,,,,,2,12,,,0.7777777777777778,2.6666666666666665,2.5
186,Universidad Católica,Cobresal,5,0,,,8,6,4,0,8,10,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,392,48,30,2,2,0,0,,,,,,,,,22,32,,,2.5,1.5,0.9090909090909091
189,Cobresal,Palestino,3,2,,,22,4,2,2,12,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,224,10,52,2,2,4,20,,,,,,,,,6,2,,,1.0,1.0,3.1666666666666665
149,Cobresal,Unión La Calera,1,0,,,42,2,2,0,12,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,616,40,10,0,2,4,0,,,,,,,,,6,14,,,2.0,1.375,3.0
161,Antofagasta,Universidad Católica,1,2,,,6,2,0,2,2,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,712,66,8,0,8,12,16,,,,,,,,,22,4,,,4.0,5.0,0.3333333333333333
185,Palestino,Curicó Unido,4,2,,,30,18,20,4,8,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,206,24,8,8,0,10,0,,,,,,,,,6,6,,,5.333333333333333,2.0,4.666666666666667
155,Huachipato,Antofagasta,4,3,,,8,10,6,12,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,356,44,14,2,8,16,18,,,,,,,,,22,2,,,8.5,3.2,0.6
188,O'Higgins,Universidad de Concepción,1,2,,,24,0,4,6,14,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,304,50,26,0,16,0,4,,,,,,,,,8,0,,,1.1428571428571428,5.333333333333333,3.1666666666666665
152,Curicó Unido,Audax Italiano,2,2,,,2,0,4,4,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,210,70,82,10,2,12,6,,,,,,,,,8,0,,,2.25,2.0,1.6666666666666667
163,Colo-Colo,Cobresal,0,2,,,10,12,6,8,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,184,16,4,6,2,32,20,,,,,,,,,2,16,,,0.36363636363636365,0.2,1.8
190,Unión Española,Coquimbo Unido,3,1,,,2,6,8,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,302,50,14,4,2,8,16,,,,,,,,,6,24,,,0.5,0.6666666666666666,0.6
144,Universidad de Concepción,Huachipato,1,1,,,16,12,0,0,20,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,20,34,34,10,4,12,14,,,,,,,,,18,6,,,1.8,1.0,3.0
168,Universidad de Concepción,Colo-Colo,3,1,,,2,4,0,2,0,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,648,16,14,6,2,14,24,,,,,,,,,4,16,,,3.25,6.5,1.7777777777777777
140,Colo-Colo,Unión Española,1,0,,,12,8,6,0,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,614,24,8,10,0,6,4,,,,,,,,,36,4,,,0.8888888888888888,1.7142857142857142,2.0
160,Universidad de Concepción,Palestino,0,0,,,4,8,0,4,4,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,294,40,8,10,0,10,12,,,,,,,,,10,12,,,0.8571428571428571,0.5555555555555556,1.75
158,Coquimbo Unido,Universidad de Chile,2,2,,,4,6,2,4,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,300,54,4,0,0,4,18,,,,,,,,,6,26,,,4.5,8.5,2.8
182,Colo-Colo,Universidad de Chile,3,2,,,24,26,8,6,2,10,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,406,4,0,2,6,14,6,,,,,,,,,8,14,,,0.7142857142857143,0.0,3.8
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Coquimbo Unido,Audax Italiano,1,0,,,22,0,2,2,16,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,272,64,20,0,0,0,2,,,,,,,,,2,12,,,0.0,0.0,0.36363636363636365
193,Colo-Colo,Huachipato,2,2,,,6,10,0,8,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,174,4,42,12,0,16,0,,,,,,,,,14,4,,,0.375,2.5,0.25
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Antofagasta,O'Higgins,3,1,,,18,8,4,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,392,52,26,6,6,4,2,,,,,,,,,12,8,,,0.2727272727272727,1.875,0.8333333333333334
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Antofagasta,Audax Italiano,1,0,,,4,12,0,2,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,344,60,0,4,10,20,8,,,,,,,,,20,0,,,0.4,1.4285714285714286,0.0
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
