number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
93,Ñublense,Audax Italiano,2,5,,,12,30,4,6,4,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,436,14,58,4,0,6,36,,,,,,,,,22,14,,,4.333333333333333,0.75,1.0
91,Colo Colo,Palestino,3,1,,,2,22,0,6,10,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,648,40,36,0,6,32,16,,,,,,,,,0,6,,,1.7272727272727273,1.2857142857142858,0.7142857142857143
117,Unión La Calera,Coquimbo Unido,1,2,,,2,22,8,4,8,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,420,32,4,0,8,8,12,,,,,,,,,2,30,,,3.8,5.0,0.36363636363636365
106,Deportes Magallanes,Curicó Unido,1,2,,,8,4,0,10,8,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,306,18,26,4,6,20,2,,,,,,,,,2,16,,,1.9,0.14285714285714285,1.3
110,Cobresal,O'Higgins,1,0,,,14,16,6,4,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,690,78,28,0,2,12,12,,,,,,,,,10,22,,,1.3333333333333333,2.142857142857143,0.25
89,Cobresal,Curicó Unido,2,0,,,22,0,0,0,0,10,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,662,66,0,0,6,8,4,,,,,,,,,6,8,,,5.5,0.625,1.625
104,Huachipato,Deportes Magallanes,1,1,,,2,6,2,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,270,38,10,16,0,4,0,,,,,,,,,2,18,,,0.4444444444444444,4.666666666666667,3.2
114,Deportes Magallanes,Audax Italiano,1,2,,,4,12,2,2,6,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,264,66,6,6,0,14,0,,,,,,,,,2,4,,,1.0,1.3333333333333333,1.2
115,Unión Española,Colo Colo,1,1,,,16,6,6,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,30,60,8,2,8,0,10,,,,,,,,,24,2,,,1.0909090909090908,0.9090909090909091,2.2857142857142856
107,Ñublense,Deportes Copiapó,1,0,,,2,8,0,8,12,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,288,4,12,4,0,18,10,,,,,,,,,2,6,,,1.1818181818181819,6.333333333333333,1.0
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Deportes Copiapó,Universidad Católica,1,4,,,8,0,6,14,4,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,254,50,54,6,2,26,10,,,,,,,,,0,10,,,1.5,3.0,0.25
120,Universidad de Chile,Cobresal,0,0,,,0,8,2,0,10,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,146,48,62,12,0,10,12,,,,,,,,,16,6,,,1.1111111111111112,0.5,1.6363636363636365
123,Colo Colo,Curicó Unido,0,1,,,0,20,0,2,6,8,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,296,42,24,2,4,0,0,,,,,,,,,0,34,,,7.0,2.2857142857142856,0.18181818181818182
127,Ñublense,Universidad de Chile,1,1,,,8,16,4,2,2,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,416,38,44,4,2,12,10,,,,,,,,,4,12,,,2.8,1.0,0.8888888888888888
121,O'Higgins,Everton de Viña del Mar,1,1,,,18,2,2,6,6,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,470,40,28,2,0,6,18,,,,,,,,,24,12,,,3.6666666666666665,0.6,3.75
125,Audax Italiano,Huachipato,1,0,,,2,20,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,76,10,90,0,0,0,14,,,,,,,,,2,2,,,0.3333333333333333,1.0,1.6
126,Coquimbo Unido,Deportes Magallanes,1,0,,,6,2,2,0,4,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,240,48,42,8,6,20,2,,,,,,,,,0,4,,,0.2,3.0,0.8181818181818182
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Cobresal,Unión Española,0,0,,,12,6,6,4,8,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,36,26,54,10,2,4,0,,,,,,,,,4,16,,,3.0,0.1111111111111111,4.0
128,Everton de Viña del Mar,Deportes Copiapó,2,1,,,6,36,2,2,0,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,584,14,24,0,6,2,4,,,,,,,,,6,26,,,3.0,0.1111111111111111,1.1
131,Ñublense,Unión Española,0,1,,,8,16,4,4,2,14,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,770,0,48,0,2,14,2,,,,,,,,,18,4,,,0.0,1.4545454545454546,2.7142857142857144
137,O'Higgins,Deportes Magallanes,1,2,,,4,0,2,6,16,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,194,54,54,2,4,6,6,,,,,,,,,12,10,,,0.09090909090909091,2.3333333333333335,0.5
135,Unión La Calera,Cobresal,1,1,,,24,4,4,0,8,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,440,32,40,2,4,2,2,,,,,,,,,20,28,,,2.7142857142857144,1.25,0.5
143,Deportes Magallanes,Ñublense,1,1,,,18,0,4,4,6,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,294,2,18,6,0,2,10,,,,,,,,,2,12,,,2.0,0.7272727272727273,1.7777777777777777
133,Huachipato,Universidad de Chile,1,2,,,6,30,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,4,24,2,2,0,4,22,,,,,,,,,2,30,,,1.5,1.7142857142857142,0.6
132,Audax Italiano,Palestino,0,3,,,0,6,4,6,0,12,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,228,12,2,0,10,20,14,,,,,,,,,4,20,,,1.0,0.3333333333333333,2.1666666666666665
134,Universidad Católica,Everton de Viña del Mar,0,1,,,6,12,2,0,4,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,458,50,44,8,2,2,4,,,,,,,,,16,4,,,0.5,2.0,3.0
138,Coquimbo Unido,Curicó Unido,1,0,,,18,8,8,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,538,20,2,2,6,4,8,,,,,,,,,8,4,,,0.7272727272727273,0.8,1.8571428571428572
129,Universidad Católica,Unión La Calera,1,1,,,0,22,0,4,8,12,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,426,12,4,18,8,2,8,,,,,,,,,4,26,,,1.8,0.45454545454545453,2.0
141,Colo Colo,O'Higgins,2,0,,,2,8,0,2,6,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,516,22,34,4,2,14,0,,,,,,,,,0,12,,,1.0,2.0,0.0
139,Colo Colo,Deportes Copiapó,1,1,,,10,2,0,0,8,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,222,60,10,2,2,8,16,,,,,,,,,8,20,,,0.6,0.8,0.0
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Deportes Copiapó,Audax Italiano,1,0,,,0,20,6,4,2,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,230,18,62,0,0,6,8,,,,,,,,,22,10,,,0.42857142857142855,2.3333333333333335,1.5555555555555556
146,Palestino,Coquimbo Unido,1,1,,,28,12,4,0,4,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,180,22,30,8,0,16,0,,,,,,,,,12,8,,,1.875,3.25,2.3333333333333335
164,1,2,0,2,,,32,16,8,10,2,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,62,30,14,2,0,4,,,,,,,,,0,4,,,1.5,1.25,1.8571428571428572
140,Cobresal,Huachipato,2,0,,,6,16,2,4,0,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,766,74,34,2,0,6,10,,,,,,,,,2,4,,,1.1111111111111112,0.18181818181818182,1.9
158,1,2,2,2,,,34,4,0,0,4,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,204,34,10,12,0,14,8,,,,,,,,,0,0,,,0.4444444444444444,6.333333333333333,0.45454545454545453
144,Everton de Viña del Mar,Unión La Calera,1,2,,,4,4,2,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,26,24,50,12,2,2,6,,,,,,,,,4,22,,,6.0,0.6363636363636364,0.8571428571428571
166,Huachipato,Coquimbo Unido,2,2,,,0,26,8,0,4,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,384,8,22,4,6,14,4,,,,,,,,,2,8,,,0.3333333333333333,0.9090909090909091,4.5
147,Unión Española,Universidad de Chile,3,0,,,18,2,14,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,204,38,30,0,12,14,0,,,,,,,,,8,12,,,1.1,8.5,1.125
152,Everton de Viña del Mar,Unión Española,1,0,,,14,6,8,0,10,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,566,38,76,6,12,16,8,,,,,,,,,2,8,,,2.4,0.8571428571428571,0.8
156,1,2,0,0,,,6,16,4,6,2,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,44,12,42,4,2,8,20,,,,,,,,,28,4,,,4.666666666666667,0.8888888888888888,2.25
159,1,2,3,1,,,24,14,0,2,0,10,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,590,28,36,2,10,18,16,,,,,,,,,4,0,,,4.75,1.5,4.0
150,Huachipato,O'Higgins,2,0,,,2,30,0,4,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,406,24,20,0,4,14,0,,,,,,,,,14,22,,,0.0,1.2857142857142858,1.3636363636363635
162,1,2,2,0,,,16,8,2,0,2,12,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,302,62,32,6,2,8,8,,,,,,,,,4,6,,,7.5,1.8888888888888888,6.0
151,Universidad de Chile,Palestino,0,1,,,16,18,0,6,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,116,60,46,8,0,18,4,,,,,,,,,20,20,,,1.0,1.4444444444444444,0.5
157,1,2,1,2,,,6,6,2,0,8,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,376,0,4,2,2,18,4,,,,,,,,,4,12,,,1.2,1.6666666666666667,0.6666666666666666
169,Everton de Viña del Mar,Colo Colo,1,2,,,8,24,10,0,4,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,482,44,62,6,0,10,8,,,,,,,,,18,22,,,2.4,0.7272727272727273,0.6666666666666666
163,1,2,0,3,,,20,0,4,6,4,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,394,26,0,2,2,10,10,,,,,,,,,14,6,,,2.3333333333333335,3.4,1.8
149,Deportes Copiapó,Cobresal,0,3,,,16,2,0,6,16,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,346,28,24,8,2,0,0,,,,,,,,,16,12,,,4.333333333333333,1.9,0.4
155,Audax Italiano,Curicó Unido,3,0,,,20,16,4,0,10,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,598,2,56,0,4,10,0,,,,,,,,,2,12,,,1.3333333333333333,0.9,1.6666666666666667
148,Unión La Calera,Deportes Magallanes,2,1,,,14,12,2,6,4,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,256,14,60,0,8,4,6,,,,,,,,,16,6,,,3.75,4.666666666666667,2.142857142857143
167,Universidad Católica,Audax Italiano,0,2,,,20,20,0,0,4,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,68,38,12,8,8,4,12,,,,,,,,,12,0,,,0.42857142857142855,3.6666666666666665,0.0
161,1,2,2,1,,,6,28,4,4,0,10,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,774,44,6,2,0,0,26,,,,,,,,,8,6,,,2.0,1.5,3.0
154,Universidad Católica,Coquimbo Unido,2,1,,,12,16,8,2,2,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,210,40,22,8,4,2,8,,,,,,,,,2,6,,,1.5555555555555556,1.0,1.6
180,Ñublense,Unión La Calera,1,1,,,18,2,2,2,6,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,170,12,34,2,4,0,12,,,,,,,,,16,28,,,5.0,0.375,2.6666666666666665
160,1,2,3,0,,,32,8,2,4,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,446,4,46,0,2,2,8,,,,,,,,,4,6,,,3.0,2.25,1.4545454545454546
176,Unión Española,Huachipato,0,1,,,2,8,2,2,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,144,20,64,2,0,6,4,,,,,,,,,10,14,,,2.25,3.5,0.6363636363636364
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Ñublense,Cobresal,1,2,,,10,2,4,4,16,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,366,12,46,14,2,4,0,,,,,,,,,8,12,,,2.142857142857143,1.0,4.5
171,Unión La Calera,Palestino,2,3,,,12,0,0,4,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,378,62,14,2,6,6,10,,,,,,,,,2,6,,,0.45454545454545453,2.3333333333333335,1.2727272727272727
175,O'Higgins,Deportes Copiapó,1,1,,,4,16,10,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,278,64,42,4,0,20,14,,,,,,,,,10,0,,,1.8,1.1,9.0
173,Cobresal,Deportes Magallanes,3,1,,,2,26,10,6,0,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,166,12,34,2,0,2,0,,,,,,,,,2,4,,,3.0,2.3333333333333335,1.4285714285714286
178,Audax Italiano,Everton de Viña del Mar,0,1,,,10,4,0,2,6,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,36,2,52,10,0,2,4,,,,,,,,,4,6,,,1.3,0.5,0.2727272727272727
174,Coquimbo Unido,Colo Colo,2,2,,,0,16,0,0,0,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,18,22,6,2,12,4,,,,,,,,,10,6,,,2.4,0.14285714285714285,4.0
170,Deportes Copiapó,Curicó Unido,1,1,,,4,8,8,4,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,52,68,64,0,0,2,10,,,,,,,,,6,14,,,0.6666666666666666,1.5,2.4285714285714284
145,Curicó Unido,Universidad Católica,2,0,,,4,4,10,8,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,628,0,22,0,0,6,4,,,,,,,,,0,34,,,0.36363636363636365,1.5454545454545454,0.75
165,Deportes Magallanes,Unión Española,1,0,,,12,22,0,10,6,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,370,48,34,6,8,8,18,,,,,,,,,10,0,,,0.16666666666666666,1.0,0.45454545454545453
172,Universidad de Chile,O'Higgins,2,5,,,4,8,0,4,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,306,0,52,2,6,18,4,,,,,,,,,0,14,,,1.7,0.1,4.5
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Universidad de Chile,Curicó Unido,1,1,,,0,4,6,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,210,10,46,10,0,6,14,,,,,,,,,16,18,,,1.0,1.1666666666666667,1.7777777777777777
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Universidad Católica,Ñublense,2,1,,,16,10,4,6,4,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,256,52,44,0,0,6,2,,,,,,,,,0,0,,,1.0,5.666666666666667,0.2727272727272727
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Palestino,Universidad Católica,3,0,,,26,12,2,0,4,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2,54,42,10,4,2,4,,,,,,,,,12,12,,,3.1666666666666665,6.5,3.5
191,Huachipato,Palestino,2,2,,,26,6,4,4,12,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,54,12,24,2,2,0,6,,,,,,,,,2,6,,,1.3333333333333333,2.142857142857143,2.5
183,Unión La Calera,Universidad de Chile,2,1,,,16,6,2,4,10,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,524,50,38,0,0,2,16,,,,,,,,,14,12,,,6.0,2.5,3.4
182,Audax Italiano,Coquimbo Unido,1,1,,,12,4,2,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,482,60,22,0,0,0,0,,,,,,,,,14,20,,,1.3,5.333333333333333,2.375
185,Deportes Copiapó,Unión Española,4,3,,,12,36,12,8,2,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,134,20,18,0,2,8,8,,,,,,,,,10,2,,,0.6363636363636364,3.0,1.8333333333333333
189,Everton de Viña del Mar,Cobresal,2,2,,,0,20,4,6,10,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,268,48,28,0,6,0,0,,,,,,,,,8,0,,,0.0,2.111111111111111,5.666666666666667
190,Curicó Unido,O'Higgins,1,3,,,2,42,0,14,4,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,42,52,50,10,2,0,4,,,,,,,,,6,8,,,6.0,0.7,1.1666666666666667
193,Unión Española,Universidad Católica,2,2,,,6,20,0,12,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,246,22,2,0,2,6,26,,,,,,,,,2,0,,,1.8333333333333333,1.75,2.4
192,Deportes Magallanes,Colo Colo,1,2,,,14,4,4,4,2,10,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,194,0,12,0,0,4,8,,,,,,,,,0,12,,,1.0,1.1818181818181819,1.8
195,Universidad de Chile,Colo Colo,1,1,,,14,4,2,0,8,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4,32,60,4,6,2,6,,,,,,,,,0,16,,,2.0,0.375,5.5
200,Ñublense,Everton de Viña del Mar,1,0,,,28,4,2,0,2,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,338,36,46,0,2,8,18,,,,,,,,,12,12,,,4.75,1.1428571428571428,4.0
206,Deportes Copiapó,Universidad de Chile,3,1,,,0,10,4,8,0,0,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,260,38,28,6,14,2,12,,,,,,,,,0,16,,,2.5714285714285716,0.2222222222222222,3.6666666666666665
203,Curicó Unido,Ñublense,0,3,,,12,6,2,4,4,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,338,18,4,4,14,2,10,,,,,,,,,0,0,,,4.0,1.0909090909090908,1.8
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Unión La Calera,Deportes Copiapó,1,1,,,4,18,0,0,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,216,30,2,4,2,16,2,,,,,,,,,8,18,,,1.6,2.0,4.0
197,Deportes Magallanes,Palestino,2,0,,,2,12,2,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,246,44,54,0,0,0,6,,,,,,,,,0,2,,,0.2,0.45454545454545453,1.0
208,Audax Italiano,Unión La Calera,2,1,,,6,18,2,4,4,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,464,58,48,2,0,2,2,,,,,,,,,12,4,,,1.5714285714285714,0.6,4.333333333333333
196,Huachipato,Curicó Unido,3,0,,,20,4,10,0,6,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,410,8,4,2,0,2,0,,,,,,,,,8,10,,,1.6666666666666667,0.5,4.666666666666667
204,Colo Colo,Cobresal,6,0,,,34,0,16,2,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,60,24,0,4,0,0,0,,,,,,,,,0,6,,,0.5,0.8888888888888888,0.125
202,Palestino,Unión Española,2,1,,,10,6,6,2,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,266,8,18,2,4,0,4,,,,,,,,,6,2,,,0.0,0.0,3.0
198,Cobresal,Coquimbo Unido,3,2,,,0,26,8,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,174,50,26,0,0,2,16,,,,,,,,,6,10,,,2.1666666666666665,4.25,1.3333333333333333
199,O'Higgins,Audax Italiano,2,1,,,6,8,4,0,6,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,296,8,6,8,4,0,0,,,,,,,,,0,2,,,1.8888888888888888,1.4,2.8
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Everton de Viña del Mar,Huachipato,1,2,,,26,18,0,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,276,30,8,8,4,12,0,,,,,,,,,4,2,,,1.4,2.5,0.2
207,Universidad Católica,Deportes Magallanes,1,0,,,2,10,4,2,6,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,30,46,8,0,4,2,0,,,,,,,,,0,0,,,2.6666666666666665,2.0,0.9
217,Universidad de Chile,Audax Italiano,2,0,,,14,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,100,10,56,0,2,2,0,,,,,,,,,0,12,,,0.4,3.5,1.375
211,Deportes Magallanes,Everton de Viña del Mar,1,4,,,16,32,0,6,8,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,198,10,42,0,2,4,4,,,,,,,,,8,8,,,4.0,4.0,2.0
218,Unión La Calera,Huachipato,2,4,,,4,10,6,0,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,214,44,26,2,2,12,2,,,,,,,,,2,12,,,5.666666666666667,0.8,1.25
215,Colo Colo,Universidad Católica,2,1,,,16,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,102,0,26,6,0,0,4,,,,,,,,,8,4,,,0.7272727272727273,0.5,1.6363636363636365
230,Ñublense,Palestino,1,1,,,10,8,0,2,4,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,248,36,12,4,0,4,0,,,,,,,,,14,0,,,2.5,1.4285714285714286,0.0
201,Coquimbo Unido,O'Higgins,2,1,,,6,12,8,4,8,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,586,28,12,6,0,6,2,,,,,,,,,10,14,,,2.0,0.36363636363636365,1.0
226,Universidad de Chile,Everton de Viña del Mar,1,2,,,0,4,10,8,2,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,398,24,48,0,2,10,6,,,,,,,,,4,2,,,2.6666666666666665,1.3333333333333333,4.25
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,O'Higgins,Unión La Calera,0,1,,,14,2,0,2,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,254,36,8,8,2,16,4,,,,,,,,,16,8,,,0.9090909090909091,2.2,0.3333333333333333
220,O'Higgins,Universidad Católica,0,3,,,20,10,4,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,158,12,32,4,2,6,8,,,,,,,,,10,0,,,2.4,2.5,0.8888888888888888
216,Cobresal,Palestino,2,1,,,6,14,4,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,328,14,0,0,2,18,6,,,,,,,,,14,6,,,7.5,1.0,1.125
213,Unión Española,Curicó Unido,2,2,,,24,26,12,2,2,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,344,4,0,12,6,8,0,,,,,,,,,6,2,,,0.375,2.0,0.5
212,Huachipato,Deportes Copiapó,1,0,,,20,14,12,4,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,230,4,28,4,0,2,2,,,,,,,,,12,0,,,1.0,2.8333333333333335,2.0
228,Universidad Católica,Universidad de Chile,1,3,,,14,28,4,4,0,4,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,88,14,20,2,6,8,6,,,,,,,,,10,6,,,1.2,2.6666666666666665,2.5714285714285716
219,Curicó Unido,Cobresal,1,2,,,18,4,10,2,8,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,82,14,0,12,0,0,2,,,,,,,,,0,0,,,0.75,3.2,1.2857142857142858
