number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
70,CD Antofagasta,Huachipato,1,0,,,6,10,8,0,4,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,352,20,32,2,2,6,0,,,,,,,,,16,2,,,2.4285714285714284,0.9,2.3333333333333335
105,Huachipato,Unión La Calera,0,0,,,4,12,2,0,16,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,178,44,58,14,6,0,6,,,,,,,,,12,24,,,2.3333333333333335,1.8,0.0
121,Audax Italiano,Santiago Wanderers,1,0,,,6,2,0,2,0,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,380,26,46,0,2,8,12,,,,,,,,,14,12,,,6.0,0.8,1.4
111,Curicó Unido,Santiago Wanderers,2,1,,,16,6,2,4,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,260,36,8,2,2,2,2,,,,,,,,,12,0,,,0.2727272727272727,0.2,1.0
113,O'Higgins,Universidad de Chile,1,3,,,16,12,12,14,6,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,460,36,30,0,4,8,22,,,,,,,,,14,10,,,1.5,2.3333333333333335,0.75
101,Unión La Calera,Palestino,2,1,,,18,16,0,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,622,14,82,6,0,8,10,,,,,,,,,18,10,,,1.75,1.1428571428571428,3.25
95,Curicó Unido,Universidad de Chile,1,2,,,12,10,6,0,10,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,352,42,36,6,4,0,4,,,,,,,,,10,24,,,2.6666666666666665,0.4444444444444444,0.8181818181818182
114,Unión Española,Ñublense,3,2,,,16,14,12,10,8,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,458,4,54,4,2,6,0,,,,,,,,,38,2,,,1.0,0.5555555555555556,1.2857142857142858
107,Universidad de Chile,Universidad Católica,2,1,,,6,16,0,8,8,8,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,316,46,16,0,6,0,0,,,,,,,,,16,8,,,0.3333333333333333,4.25,1.3333333333333333
106,Palestino,Unión Española,3,2,,,4,4,6,2,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,158,46,4,6,8,10,4,,,,,,,,,10,10,,,1.8888888888888888,6.5,0.5
118,Colo Colo,Curicó Unido,2,0,,,24,16,0,0,0,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,304,32,36,6,6,4,10,,,,,,,,,0,26,,,0.25,2.6666666666666665,1.7272727272727273
122,CD Antofagasta,O'Higgins,2,1,,,0,18,6,0,0,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,554,14,46,2,0,2,12,,,,,,,,,4,10,,,2.5,1.0909090909090908,1.2222222222222223
126,Palestino,Curicó Unido,0,2,,,2,0,0,4,2,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,140,24,20,0,4,10,14,,,,,,,,,6,20,,,0.36363636363636365,1.6666666666666667,0.8333333333333334
120,Cobresal,Palestino,3,1,,,8,0,6,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,662,6,12,2,0,8,2,,,,,,,,,12,2,,,1.8333333333333333,2.4,2.3333333333333335
115,Universidad Católica,Deportes La Serena,4,3,,,10,8,8,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,190,50,24,16,2,0,0,,,,,,,,,8,10,,,0.875,3.8,1.0
125,Everton de Viña del Mar,Deportes Melipilla,1,2,,,10,0,4,0,16,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,184,26,40,4,0,2,2,,,,,,,,,0,6,,,1.2,0.18181818181818182,1.7
119,Unión La Calera,Everton de Viña del Mar,1,0,,,10,12,0,8,4,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,188,16,28,0,8,4,16,,,,,,,,,4,0,,,1.5,0.3333333333333333,5.666666666666667
123,Deportes La Serena,Unión La Calera,1,2,,,4,18,6,2,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,190,8,44,6,8,2,6,,,,,,,,,22,30,,,3.4,0.0,4.0
116,Santiago Wanderers,Huachipato,1,4,,,6,4,2,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,564,46,46,8,0,2,4,,,,,,,,,4,20,,,0.8888888888888888,1.5454545454545454,0.875
124,Unión Española,Colo Colo,0,1,,,2,26,0,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,202,28,14,2,4,0,2,,,,,,,,,0,18,,,5.666666666666667,1.0,1.5
112,Everton de Viña del Mar,Cobresal,3,0,,,8,2,2,0,4,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,22,6,2,6,2,6,2,,,,,,,,,8,16,,,1.3333333333333333,2.0,0.8
127,Universidad de Chile,Cobresal,0,2,,,0,2,8,2,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,124,50,26,2,2,20,12,,,,,,,,,14,22,,,3.4,0.0,1.5714285714285714
128,Huachipato,Universidad Católica,2,1,,,12,0,4,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,154,4,42,6,2,0,8,,,,,,,,,2,6,,,0.0,0.6363636363636364,3.8
130,Ñublense,Palestino,2,2,,,20,24,0,0,6,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,92,58,22,6,6,6,4,,,,,,,,,18,22,,,0.45454545454545453,3.0,0.5714285714285714
131,Colo Colo,CD Antofagasta,2,0,,,22,12,4,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,252,50,26,0,2,8,4,,,,,,,,,4,48,,,2.0,0.4,0.42857142857142855
129,Santiago Wanderers,Deportes La Serena,2,2,,,8,0,8,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,308,0,38,12,4,10,4,,,,,,,,,30,10,,,0.7272727272727273,2.6,5.0
136,Universidad Católica,Everton de Viña del Mar,2,0,,,22,2,0,0,4,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,36,58,24,8,0,4,0,,,,,,,,,14,2,,,2.7142857142857144,0.5,1.625
133,Cobresal,Unión Española,2,0,,,22,4,12,2,28,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,90,46,30,6,2,2,0,,,,,,,,,10,30,,,3.5,0.6363636363636364,0.6666666666666666
134,Deportes Melipilla,Huachipato,1,2,,,8,30,10,0,4,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,238,18,32,0,0,0,4,,,,,,,,,4,42,,,0.6666666666666666,0.2857142857142857,1.6666666666666667
137,Deportes Melipilla,Curicó Unido,1,1,,,12,4,0,0,6,10,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,2,46,8,2,0,0,4,,,,,,,,,10,20,,,1.5714285714285714,1.9,1.75
141,Deportes La Serena,Audax Italiano,0,2,,,10,14,0,2,4,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,400,30,30,4,6,20,10,,,,,,,,,20,4,,,1.7142857142857142,5.333333333333333,0.4444444444444444
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Unión Española,Unión La Calera,2,1,,,36,14,6,0,4,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,8,50,28,18,2,6,16,,,,,,,,,18,28,,,3.2,3.6666666666666665,1.2857142857142858
149,Ñublense,Deportes Melipilla,3,0,,,6,20,12,4,0,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,194,74,42,2,12,0,0,,,,,,,,,14,0,,,2.75,0.5,1.8888888888888888
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Unión La Calera,Colo Colo,1,1,,,8,26,0,0,10,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,430,34,42,4,8,20,6,,,,,,,,,38,30,,,0.7142857142857143,0.5714285714285714,0.3
144,O'Higgins,Everton de Viña del Mar,1,0,,,4,12,2,4,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,84,66,50,0,2,8,8,,,,,,,,,16,30,,,1.3333333333333333,1.7142857142857142,2.0
132,Curicó Unido,Audax Italiano,2,2,,,16,0,2,4,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,212,32,36,8,0,6,14,,,,,,,,,0,26,,,2.375,1.7,0.8181818181818182
146,Palestino,Universidad Católica,3,0,,,14,2,18,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,298,40,6,10,14,4,8,,,,,,,,,4,4,,,3.3333333333333335,0.8333333333333334,1.2
138,CD Antofagasta,Palestino,2,1,,,8,10,2,10,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,362,4,68,2,0,20,4,,,,,,,,,2,24,,,2.125,0.7272727272727273,4.0
157,Universidad de Chile,Deportes La Serena,1,1,,,6,16,2,2,0,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,380,48,28,2,0,2,8,,,,,,,,,12,18,,,0.1,2.1666666666666665,0.5
151,Huachipato,Universidad de Chile,1,1,,,6,14,22,0,12,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,522,42,8,0,6,14,4,,,,,,,,,10,2,,,5.0,0.9,1.7142857142857142
159,CD Antofagasta,Curicó Unido,1,1,,,20,24,6,0,4,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,382,70,10,4,10,20,16,,,,,,,,,4,16,,,0.0,0.875,1.7
135,Unión La Calera,Universidad de Chile,1,4,,,4,2,0,6,18,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,206,4,8,22,0,12,10,,,,,,,,,4,12,,,3.0,2.6666666666666665,0.5
140,Universidad Católica,Ñublense,2,2,,,26,8,2,6,10,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,240,54,74,12,6,14,6,,,,,,,,,30,30,,,4.25,2.375,1.2
145,Cobresal,Huachipato,1,1,,,10,12,6,4,12,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,74,68,6,2,4,2,0,,,,,,,,,4,2,,,4.0,1.2,0.0
154,Audax Italiano,O'Higgins,1,0,,,16,2,2,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,310,38,80,4,4,8,2,,,,,,,,,14,4,,,2.4285714285714284,0.3,0.3333333333333333
158,Deportes Melipilla,Unión Española,0,3,,,0,20,2,2,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,20,54,54,0,10,2,4,,,,,,,,,12,8,,,3.2,2.0,1.4
168,Unión Española,Universidad de Chile,2,3,,,2,2,0,8,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,130,26,0,10,6,0,14,,,,,,,,,12,20,,,1.75,1.875,8.0
172,Huachipato,Palestino,1,1,,,16,2,2,4,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,128,2,30,16,0,6,18,,,,,,,,,2,10,,,2.5,1.1818181818181819,2.8
152,Colo Colo,Cobresal,0,1,,,14,0,8,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,164,60,6,12,2,4,2,,,,,,,,,8,4,,,1.4,0.4,0.8888888888888888
163,Everton de Viña del Mar,Palestino,1,0,,,18,6,0,8,6,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,102,2,44,2,10,4,4,,,,,,,,,6,2,,,2.2,2.6,0.8181818181818182
169,Deportes La Serena,O'Higgins,2,0,,,2,4,8,8,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,196,2,20,0,2,0,2,,,,,,,,,12,28,,,0.6666666666666666,1.6666666666666667,1.4285714285714286
160,Universidad Católica,Audax Italiano,3,1,,,18,14,4,6,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,92,36,2,2,6,4,4,,,,,,,,,16,4,,,1.0,0.2,0.3
142,Santiago Wanderers,Unión Española,1,2,,,30,34,2,18,8,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,46,58,46,2,2,2,0,,,,,,,,,4,6,,,0.0,3.5,0.8571428571428571
167,Ñublense,Huachipato,2,2,,,36,22,10,8,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,36,74,26,4,0,0,16,,,,,,,,,0,6,,,2.75,6.0,0.625
150,Everton de Viña del Mar,CD Antofagasta,1,1,,,18,14,2,0,6,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,252,22,68,8,16,8,4,,,,,,,,,8,6,,,1.75,0.6666666666666666,0.75
155,Curicó Unido,Deportes La Serena,2,0,,,36,0,6,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,28,50,50,10,4,2,4,,,,,,,,,0,12,,,1.125,2.4285714285714284,1.8333333333333333
175,Unión Española,Deportes La Serena,2,1,,,16,4,2,4,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,134,40,36,2,4,6,4,,,,,,,,,14,16,,,1.3636363636363635,0.8181818181818182,0.6666666666666666
161,Unión La Calera,Santiago Wanderers,0,1,,,20,8,4,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,286,66,38,12,4,0,0,,,,,,,,,12,6,,,0.8,0.5714285714285714,0.0
174,Cobresal,CD Antofagasta,2,0,,,38,14,8,4,10,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,686,26,22,14,4,8,0,,,,,,,,,18,14,,,2.8333333333333335,0.16666666666666666,9.0
165,Audax Italiano,Unión La Calera,2,3,,,16,16,0,0,8,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,584,6,18,0,8,6,0,,,,,,,,,6,6,,,1.5,2.8,0.7777777777777778
188,Unión La Calera,Universidad Católica,0,2,,,6,10,2,0,4,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,338,60,60,0,2,8,4,,,,,,,,,2,6,,,1.5,5.0,0.36363636363636365
176,Deportes Melipilla,Audax Italiano,1,1,,,6,8,4,2,10,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,148,60,6,0,4,8,4,,,,,,,,,8,4,,,1.5454545454545454,1.6,4.0
173,Unión La Calera,O'Higgins,2,0,,,6,14,2,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,364,42,54,0,2,0,4,,,,,,,,,4,16,,,3.0,2.3333333333333335,0.25
171,Palestino,Deportes Melipilla,3,1,,,8,12,4,4,0,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,170,80,12,8,2,4,16,,,,,,,,,10,6,,,4.0,0.14285714285714285,0.0
166,Curicó Unido,Universidad Católica,2,4,,,28,2,10,6,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,536,22,20,10,10,10,6,,,,,,,,,14,18,,,1.75,1.2,0.8
178,Ñublense,Santiago Wanderers,1,2,,,20,6,6,6,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,18,16,66,6,6,4,8,,,,,,,,,12,12,,,4.0,1.8888888888888888,3.8
162,O'Higgins,Colo Colo,2,3,,,16,18,8,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,272,36,20,0,4,0,20,,,,,,,,,2,16,,,9.0,3.0,1.4545454545454546
183,CD Antofagasta,Unión La Calera,1,3,,,6,12,2,6,18,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,438,24,30,2,0,2,6,,,,,,,,,18,12,,,2.2,0.5,0.3
156,Cobresal,Ñublense,4,1,,,18,4,26,2,10,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,104,0,22,2,8,10,4,,,,,,,,,8,8,,,1.625,1.4545454545454546,6.5
164,Santiago Wanderers,Cobresal,2,1,,,4,6,10,0,12,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,248,62,32,8,2,4,8,,,,,,,,,4,4,,,8.5,5.666666666666667,5.333333333333333
184,Universidad Católica,Deportes Melipilla,4,0,,,0,6,14,4,10,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,156,36,2,20,0,12,10,,,,,,,,,6,12,,,1.3333333333333333,2.4285714285714284,2.6666666666666665
180,Deportes La Serena,Everton de Viña del Mar,0,2,,,8,0,2,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,190,24,0,0,0,2,8,,,,,,,,,28,2,,,1.5555555555555556,0.5555555555555556,1.5
177,Everton de Viña del Mar,Curicó Unido,0,0,,,20,10,6,0,4,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,380,32,16,8,0,12,0,,,,,,,,,14,22,,,2.375,1.8888888888888888,0.0
185,Curicó Unido,Cobresal,1,0,,,28,8,0,2,2,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,330,46,30,6,2,0,2,,,,,,,,,10,0,,,0.125,0.7272727272727273,2.0
181,O'Higgins,Huachipato,2,0,,,4,8,8,0,4,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,88,50,2,0,2,14,,,,,,,,,2,10,,,6.333333333333333,0.7,0.45454545454545453
179,Universidad de Chile,Colo Colo,1,3,,,10,0,0,2,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,288,38,2,4,2,2,2,,,,,,,,,6,28,,,0.25,0.7777777777777778,2.0
186,Colo Colo,Ñublense,0,1,,,42,4,12,2,4,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,258,16,10,6,2,8,10,,,,,,,,,14,12,,,0.7272727272727273,1.8,1.4545454545454546
170,Colo Colo,Everton de Viña del Mar,2,0,,,4,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,466,82,48,0,0,6,6,,,,,,,,,0,8,,,0.5,1.6,2.75
182,Santiago Wanderers,Universidad de Chile,2,1,,,8,14,4,0,4,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,268,46,74,2,10,4,0,,,,,,,,,14,2,,,4.333333333333333,1.3333333333333333,0.8888888888888888
190,Universidad de Chile,CD Antofagasta,2,2,,,20,10,10,12,10,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,298,32,22,0,6,12,16,,,,,,,,,2,6,,,1.9,4.0,1.9
187,Audax Italiano,Unión Española,2,0,,,2,2,8,2,4,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,634,50,42,2,2,14,8,,,,,,,,,4,10,,,0.9,1.5,7.0
191,Unión Española,O'Higgins,3,2,,,16,10,6,8,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,108,10,56,0,0,4,2,,,,,,,,,8,16,,,2.142857142857143,2.7142857142857144,8.5
189,Palestino,Colo Colo,1,2,,,12,8,2,4,4,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,18,32,38,4,0,4,6,,,,,,,,,22,8,,,3.75,0.6666666666666666,8.5
192,Cobresal,Audax Italiano,1,2,,,22,0,4,2,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,240,6,24,8,0,8,2,,,,,,,,,8,4,,,0.8571428571428571,0.2222222222222222,3.8
193,Deportes Melipilla,Santiago Wanderers,1,1,,,4,8,0,0,16,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,210,28,42,10,0,2,2,,,,,,,,,0,38,,,0.16666666666666666,0.125,0.625
195,Ñublense,Deportes La Serena,0,1,,,26,4,10,0,10,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,114,8,18,12,2,0,2,,,,,,,,,0,8,,,0.5,1.8,0.0
194,Huachipato,Curicó Unido,1,4,,,18,12,0,12,0,8,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,504,40,4,2,2,16,6,,,,,,,,,60,24,,,1.8333333333333333,3.3333333333333335,1.1428571428571428
197,Audax Italiano,Palestino,2,3,,,20,10,0,2,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,256,52,14,8,4,10,0,,,,,,,,,16,4,,,3.3333333333333335,0.9090909090909091,2.0
196,Universidad Católica,Unión Española,2,1,,,8,8,0,8,4,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,338,64,62,0,4,6,4,,,,,,,,,14,14,,,1.0,0.6,2.0
198,Everton de Viña del Mar,Universidad de Chile,1,0,,,18,6,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,172,30,0,4,0,18,0,,,,,,,,,10,14,,,2.0,8.5,0.8333333333333334
199,CD Antofagasta,Deportes Melipilla,1,0,,,4,4,0,2,2,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,110,42,24,6,8,2,14,,,,,,,,,10,10,,,0.2727272727272727,2.5,1.3333333333333333
204,Huachipato,CD Antofagasta,0,1,,,56,8,0,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,156,32,22,12,0,0,10,,,,,,,,,16,12,,,4.5,1.8,0.1111111111111111
200,Colo Colo,Huachipato,2,0,,,20,4,6,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,220,58,30,0,4,2,6,,,,,,,,,8,20,,,0.25,0.5454545454545454,0.36363636363636365
207,Ñublense,Unión La Calera,0,2,,,20,2,2,6,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,226,24,8,10,6,4,12,,,,,,,,,10,10,,,2.3333333333333335,5.333333333333333,4.5
223,Huachipato,Audax Italiano,0,0,,,6,0,10,0,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,326,74,34,6,0,12,8,,,,,,,,,12,6,,,2.8,3.0,1.0
219,Unión La Calera,Cobresal,1,2,,,16,6,6,0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,56,44,26,14,0,2,0,,,,,,,,,24,16,,,4.333333333333333,0.2,0.7
217,CD Antofagasta,Unión Española,1,2,,,10,12,8,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,672,56,46,4,2,12,6,,,,,,,,,0,0,,,6.5,2.1666666666666665,1.8
209,Santiago Wanderers,Everton de Viña del Mar,2,1,,,8,0,4,2,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,116,30,50,0,0,2,4,,,,,,,,,2,16,,,0.875,4.0,9.5
206,Universidad de Chile,Audax Italiano,0,1,,,10,0,4,2,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,456,0,16,2,0,0,8,,,,,,,,,18,26,,,0.0,2.75,2.4285714285714284
202,O'Higgins,Santiago Wanderers,1,0,,,26,8,4,2,16,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,286,26,2,14,0,0,2,,,,,,,,,2,0,,,0.6666666666666666,0.6363636363636364,1.2
205,Palestino,O'Higgins,2,2,,,20,10,8,0,14,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,410,30,8,12,4,6,14,,,,,,,,,2,16,,,2.8,1.7272727272727273,0.0
203,Curicó Unido,Ñublense,0,0,,,10,20,2,0,8,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,246,42,8,10,6,6,12,,,,,,,,,18,18,,,1.8888888888888888,1.2857142857142858,0.2857142857142857
216,Everton de Viña del Mar,Huachipato,1,0,,,22,2,0,0,2,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,84,48,28,4,6,6,4,,,,,,,,,0,6,,,0.4444444444444444,1.3333333333333333,2.142857142857143
226,Curicó Unido,Unión La Calera,1,1,,,10,10,0,0,6,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,496,24,0,6,0,4,6,,,,,,,,,16,12,,,0.9090909090909091,2.8333333333333335,0.75
212,Audax Italiano,Ñublense,0,3,,,10,30,4,2,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,396,38,26,4,4,0,4,,,,,,,,,0,6,,,0.1111111111111111,3.5,2.0
215,Universidad Católica,Santiago Wanderers,3,2,,,16,28,0,6,0,16,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,14,52,64,4,4,0,10,,,,,,,,,8,22,,,2.6666666666666665,1.6666666666666667,0.0
211,Deportes Melipilla,Deportes La Serena,1,1,,,10,22,6,0,2,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,338,14,40,2,2,4,8,,,,,,,,,26,0,,,1.0,0.16666666666666666,5.666666666666667
208,Cobresal,Universidad Católica,1,3,,,18,28,0,12,10,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,16,30,18,8,8,6,2,,,,,,,,,12,8,,,2.4285714285714284,0.6666666666666666,2.2857142857142856
