number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
112,San Luis de Quillota,Universidad de Concepción,0,3,,,2,34,0,8,4,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,314,34,56,2,0,28,8,,,,,,,,,0,12,,,1.75,4.25,1.4
103,Universidad de Concepción,Antofagasta,3,2,,,14,4,4,2,2,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,178,38,40,2,4,0,22,,,,,,,,,10,0,,,3.3333333333333335,0.18181818181818182,0.75
115,Universidad Católica,Antofagasta,0,0,,,4,14,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,534,14,54,4,0,8,4,,,,,,,,,4,6,,,2.0,0.2,1.0
101,Deportes Temuco,Unión Española,2,0,,,6,36,2,4,2,8,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,266,34,54,4,0,8,10,,,,,,,,,0,4,,,3.0,1.5555555555555556,6.0
121,Unión La Calera,Colo-Colo,1,2,,,10,12,2,8,2,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,158,50,48,8,10,18,14,,,,,,,,,20,14,,,5.666666666666667,2.111111111111111,1.5714285714285714
102,Audax Italiano,O'Higgins,1,2,,,26,0,2,8,10,6,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,346,38,62,0,4,2,8,,,,,,,,,10,14,,,2.0,0.0,0.4
97,San Luis de Quillota,Unión La Calera,1,2,,,2,6,2,2,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,44,84,58,8,2,12,10,,,,,,,,,8,20,,,9.0,0.9,0.5714285714285714
110,Curicó Unido,Huachipato,2,1,,,24,6,12,4,12,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,198,42,4,2,0,16,10,,,,,,,,,2,16,,,4.75,1.7777777777777777,2.0
79,Antofagasta,San Luis de Quillota,1,0,,,12,26,2,0,8,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,46,46,0,0,6,0,,,,,,,,,8,18,,,3.1666666666666665,4.0,1.0
88,Unión Española,San Luis de Quillota,4,0,,,0,18,12,4,6,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,114,8,30,2,0,2,8,,,,,,,,,38,22,,,0.6666666666666666,1.0,2.125
117,Everton de Viña del Mar,Deportes Temuco,2,2,,,22,4,4,0,14,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,170,14,44,10,0,10,6,,,,,,,,,16,4,,,0.5,3.2,0.0
107,Unión Española,Colo-Colo,3,2,,,12,10,2,0,2,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,480,6,4,2,4,12,10,,,,,,,,,30,0,,,1.0,2.5,0.2727272727272727
123,Universidad Católica,Deportes Iquique,2,2,,,10,8,2,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,598,68,10,2,10,22,2,,,,,,,,,2,0,,,4.0,0.8181818181818182,5.333333333333333
119,Colo-Colo,Unión La Calera,0,2,,,8,26,2,2,16,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,44,58,8,4,0,28,6,,,,,,,,,2,2,,,1.5714285714285714,2.0,1.1666666666666667
108,Antofagasta,Everton de Viña del Mar,3,2,,,14,2,4,2,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,206,52,38,0,2,20,6,,,,,,,,,12,12,,,2.142857142857143,2.6666666666666665,0.0
118,Audax Italiano,Unión Española,1,1,,,18,6,2,8,4,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,366,62,22,2,0,6,12,,,,,,,,,4,6,,,1.1818181818181819,0.25,1.1
120,Universidad de Concepción,Palestino,3,2,,,6,2,6,2,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,566,32,0,2,0,6,24,,,,,,,,,6,20,,,9.0,0.8,1.2
111,Deportes Temuco,San Luis de Quillota,2,2,,,6,12,6,2,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,540,70,24,8,8,28,14,,,,,,,,,0,10,,,1.5454545454545454,1.7,1.0
124,Unión Española,Audax Italiano,2,4,,,14,22,0,4,6,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,346,70,12,4,0,0,16,,,,,,,,,20,20,,,1.7272727272727273,1.25,3.5
125,Curicó Unido,San Luis de Quillota,1,0,,,10,8,8,0,10,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,270,4,10,6,2,6,10,,,,,,,,,6,14,,,0.8888888888888888,0.3,6.5
127,Everton de Viña del Mar,O'Higgins,0,1,,,26,0,10,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,262,68,28,6,2,,,,,,,,,,,8,2,,,2.1666666666666665,0.5454545454545454,0.9090909090909091
122,Deportes Temuco,Antofagasta,1,1,,,16,2,6,6,4,10,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,218,58,36,6,8,12,14,,,,,,,,,12,0,,,0.18181818181818182,1.1,1.4444444444444444
126,Universidad de Chile,Huachipato,2,2,,,6,22,0,6,10,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,2,54,68,4,0,0,2,,,,,,,,,22,6,,,1.375,3.4,0.5
129,Palestino,Universidad Católica,2,2,,,18,12,8,0,2,8,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,392,14,16,8,0,14,8,,,,,,,,,4,50,,,0.14285714285714285,1.7272727272727273,0.7777777777777778
137,Deportes Temuco,Colo-Colo,1,0,,,22,6,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,62,34,14,6,4,2,4,,,,,,,,,0,22,,,1.0,6.333333333333333,4.0
135,O'Higgins,Unión La Calera,2,3,,,18,8,10,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,56,4,4,4,4,16,,,,,,,,,4,0,,,2.7142857142857144,2.6666666666666665,1.5454545454545454
134,Colo-Colo,Curicó Unido,2,0,,,2,18,0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,196,18,12,0,4,28,20,,,,,,,,,12,14,,,1.0,1.5,0.6
133,San Luis de Quillota,Deportes Temuco,1,2,,,2,20,0,4,6,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,580,42,36,0,2,0,2,,,,,,,,,12,6,,,1.0,6.333333333333333,1.5454545454545454
136,Unión La Calera,Palestino,1,1,,,26,26,0,2,2,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,590,64,12,10,4,0,20,,,,,,,,,6,0,,,0.36363636363636365,1.7,2.8
130,Antofagasta,Universidad de Chile,4,0,,,4,6,8,0,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,122,14,6,6,8,8,2,,,,,,,,,6,24,,,4.333333333333333,3.0,0.4
132,Deportes Iquique,Everton de Viña del Mar,1,1,,,20,4,0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,330,22,26,0,10,2,2,,,,,,,,,22,0,,,2.5714285714285716,1.3,0.75
138,Universidad Católica,Everton de Viña del Mar,2,1,,,36,4,6,0,24,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,294,26,24,4,0,40,0,,,,,,,,,22,20,,,0.375,0.9,0.0
131,Audax Italiano,Universidad de Concepción,4,1,,,10,20,8,0,2,4,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,258,18,54,2,4,0,0,,,,,,,,,10,12,,,1.0,2.125,9.0
140,San Luis de Quillota,O'Higgins,2,0,,,4,12,4,0,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,160,8,40,2,0,0,6,,,,,,,,,6,8,,,0.45454545454545453,0.16666666666666666,0.3333333333333333
148,Curicó Unido,Deportes Iquique,0,0,,,10,4,2,0,2,12,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,36,24,0,4,0,2,6,,,,,,,,,14,26,,,1.875,0.36363636363636365,0.3
141,Antofagasta,Curicó Unido,2,0,,,6,22,0,4,2,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,482,16,56,0,6,0,0,,,,,,,,,12,20,,,0.8,2.2857142857142856,1.5
142,Universidad de Chile,Audax Italiano,1,2,,,28,22,6,2,6,6,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,98,38,54,12,2,32,10,,,,,,,,,2,18,,,0.0,2.8,0.4
143,Unión Española,Deportes Iquique,0,0,,,14,0,0,8,6,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,620,40,58,4,0,6,4,,,,,,,,,6,28,,,0.7777777777777778,1.7142857142857142,0.3333333333333333
145,Palestino,Deportes Temuco,1,1,,,12,18,0,8,0,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,114,58,48,6,0,4,10,,,,,,,,,18,22,,,1.0,0.8181818181818182,0.2857142857142857
159,Universidad Católica,Curicó Unido,2,1,,,28,16,10,0,10,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,428,64,22,8,4,0,6,,,,,,,,,10,2,,,2.8,1.8,0.7272727272727273
144,Everton de Viña del Mar,Universidad de Concepción,1,0,,,16,2,2,2,4,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,288,70,24,4,0,18,16,,,,,,,,,2,20,,,4.5,2.25,0.0
156,Everton de Viña del Mar,Huachipato,0,0,,,16,4,2,4,8,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,392,48,26,0,4,2,0,,,,,,,,,20,0,,,0.9,0.0,0.875
151,Huachipato,Audax Italiano,1,0,,,6,12,2,2,22,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,390,32,6,4,4,2,10,,,,,,,,,26,10,,,1.5454545454545454,0.0,1.875
161,Colo-Colo,Universidad de Chile,1,0,,,4,2,0,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770,320,24,42,0,2,4,10,,,,,,,,,8,18,,,0.5714285714285714,2.0,1.2857142857142858
128,Huachipato,Unión Española,1,1,,,22,4,2,0,6,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,266,20,38,0,4,30,4,,,,,,,,,2,20,,,0.3333333333333333,1.75,1.0
154,Antofagasta,Unión La Calera,0,2,,,8,10,10,2,4,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,238,26,28,18,2,36,12,,,,,,,,,14,14,,,0.1,2.6666666666666665,1.5714285714285714
139,Universidad de Concepción,Huachipato,1,0,,,2,2,6,2,6,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,6,20,50,12,0,2,0,,,,,,,,,38,16,,,0.14285714285714285,0.5,1.0
150,Colo-Colo,San Luis de Quillota,3,2,,,10,0,6,10,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,40,8,26,4,6,4,10,,,,,,,,,22,2,,,1.75,1.2727272727272727,2.5
155,Universidad de Chile,O'Higgins,1,0,,,6,16,0,0,0,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,272,48,42,0,10,8,10,,,,,,,,,10,8,,,1.5,1.7777777777777777,3.2
146,Unión La Calera,Universidad Católica,2,2,,,10,38,4,2,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,450,40,12,6,4,18,24,,,,,,,,,34,26,,,1.2,1.2,2.2
163,Huachipato,Antofagasta,0,0,,,12,18,2,2,2,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,256,32,18,6,4,0,0,,,,,,,,,28,24,,,2.0,0.75,1.4
147,Unión Española,Universidad de Chile,1,4,,,24,4,2,2,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,36,40,18,4,2,4,18,,,,,,,,,12,10,,,1.6,1.75,0.2
153,San Luis de Quillota,Unión Española,0,2,,,0,6,0,0,10,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,346,16,12,0,2,6,0,,,,,,,,,22,12,,,1.3636363636363635,3.25,1.1666666666666667
152,Audax Italiano,Palestino,3,1,,,16,10,0,0,8,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,72,4,2,6,4,12,14,,,,,,,,,10,18,,,1.8333333333333333,0.25,1.5
162,Deportes Temuco,Everton de Viña del Mar,1,1,,,2,0,0,8,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,108,8,6,6,2,12,0,,,,,,,,,36,4,,,0.6666666666666666,3.0,1.8333333333333333
160,Curicó Unido,Universidad de Concepción,1,0,,,6,6,0,0,2,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,372,54,0,2,0,0,0,,,,,,,,,18,28,,,3.5,2.0,2.0
157,Deportes Iquique,Colo-Colo,2,1,,,26,20,2,0,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,666,10,52,4,0,2,34,,,,,,,,,32,0,,,0.6,3.0,1.7777777777777777
175,Huachipato,Curicó Unido,1,0,,,30,2,2,8,12,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,70,64,48,8,4,16,10,,,,,,,,,6,16,,,3.5,2.3333333333333335,2.4
172,Universidad de Concepción,Unión La Calera,2,1,,,30,0,4,2,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,4,8,56,14,2,8,16,,,,,,,,,16,54,,,4.0,1.25,1.4285714285714286
158,Universidad de Concepción,Deportes Temuco,0,0,,,16,14,4,0,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,570,64,26,4,4,8,18,,,,,,,,,10,40,,,1.0,1.6666666666666667,0.0
164,O'Higgins,Unión Española,1,1,,,4,22,2,10,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,84,38,2,6,12,0,10,,,,,,,,,6,18,,,1.5454545454545454,1.5,1.0
169,Deportes Iquique,O'Higgins,3,1,,,14,12,8,0,6,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,144,50,56,12,2,12,8,,,,,,,,,0,4,,,0.8888888888888888,3.0,1.5555555555555556
166,Unión La Calera,Deportes Iquique,1,0,,,6,18,4,2,10,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,492,48,50,10,2,6,4,,,,,,,,,14,16,,,3.0,2.25,0.1
149,O'Higgins,Antofagasta,0,3,,,8,20,2,4,6,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,52,74,14,2,0,6,14,,,,,,,,,36,18,,,0.1111111111111111,7.0,1.8
167,Audax Italiano,Universidad Católica,0,0,,,2,10,0,0,2,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,164,38,44,0,6,6,12,,,,,,,,,0,4,,,0.2,5.0,2.25
165,Palestino,San Luis de Quillota,0,1,,,40,12,4,0,10,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,116,44,12,12,0,0,0,,,,,,,,,2,8,,,2.0,2.4285714285714284,2.2857142857142856
179,Unión La Calera,Everton de Viña del Mar,0,4,,,16,16,0,2,2,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,82,66,22,12,0,2,4,,,,,,,,,18,18,,,2.6,1.5,0.2
178,Audax Italiano,Deportes Iquique,3,1,,,14,22,4,6,6,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,510,46,10,6,4,2,8,,,,,,,,,10,2,,,2.3333333333333335,0.16666666666666666,1.5
180,Universidad Católica,San Luis de Quillota,2,1,,,0,12,6,0,14,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,270,30,6,10,6,0,2,,,,,,,,,2,26,,,1.4,3.5,0.4
168,Universidad de Chile,Deportes Temuco,2,1,,,8,34,0,4,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,170,26,12,0,16,12,6,,,,,,,,,8,24,,,6.0,2.7142857142857144,4.666666666666667
189,Universidad Católica,Colo-Colo,1,0,,,16,12,10,4,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,160,58,28,0,0,4,8,,,,,,,,,2,8,,,1.2857142857142858,2.5,0.0
171,Unión Española,Universidad Católica,1,1,,,22,10,2,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,128,12,46,20,2,6,10,,,,,,,,,8,8,,,0.4444444444444444,0.25,0.9090909090909091
170,San Luis de Quillota,Audax Italiano,0,0,,,26,24,10,2,4,16,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,154,42,8,4,6,4,6,,,,,,,,,12,12,,,0.8,0.1111111111111111,1.2
173,Everton de Viña del Mar,Colo-Colo,4,2,,,2,18,2,14,2,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,704,20,80,4,6,10,16,,,,,,,,,22,14,,,3.75,4.333333333333333,3.5
174,Antofagasta,Palestino,1,0,,,0,12,2,0,2,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,474,42,54,6,0,0,10,,,,,,,,,16,2,,,0.9090909090909091,1.6,1.5
181,Universidad de Concepción,Universidad de Chile,3,1,,,6,22,2,0,0,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,272,12,62,0,2,16,0,,,,,,,,,30,0,,,8.0,0.625,5.5
184,San Luis de Quillota,Huachipato,2,4,,,4,32,2,0,4,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,426,62,4,10,0,8,0,,,,,,,,,6,8,,,1.2,1.9,2.142857142857143
188,Everton de Viña del Mar,Audax Italiano,1,0,,,12,20,0,4,10,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,312,4,36,4,6,4,2,,,,,,,,,4,14,,,1.7272727272727273,0.14285714285714285,1.2
186,1,2,1,0,,,14,14,0,2,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,190,8,2,6,2,4,6,,,,,,,,,28,8,,,2.0,8.0,1.0
176,Deportes Temuco,Huachipato,0,4,,,12,14,2,10,8,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,210,28,2,2,0,4,10,,,,,,,,,40,8,,,0.42857142857142855,4.5,1.0
190,Antofagasta,Universidad de Concepción,1,0,,,4,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,86,46,24,0,0,4,0,,,,,,,,,6,10,,,1.5555555555555556,0.0,1.25
191,Unión Española,Curicó Unido,2,1,,,18,18,0,4,0,12,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,222,34,2,0,2,6,4,,,,,,,,,22,4,,,9.0,0.0,1.3333333333333333
183,Colo-Colo,Antofagasta,3,4,,,24,28,14,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,426,44,46,6,0,16,2,,,,,,,,,30,10,,,0.45454545454545453,1.7,3.0
182,Curicó Unido,O'Higgins,1,0,,,8,12,2,2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,150,34,50,2,0,4,2,,,,,,,,,10,28,,,0.4,2.0,4.5
185,Deportes Iquique,Deportes Temuco,2,1,,,4,6,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,100,64,44,0,0,8,0,,,,,,,,,10,18,,,0.3333333333333333,3.0,1.8888888888888888
177,Palestino,Unión Española,1,1,,,2,6,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,108,10,32,6,6,2,2,,,,,,,,,26,26,,,0.0,3.5,3.4
187,O'Higgins,Palestino,2,2,,,10,10,2,2,0,14,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,58,48,28,12,0,2,4,,,,,,,,,10,16,,,2.6666666666666665,0.7777777777777778,2.6666666666666665
192,Deportes Temuco,O'Higgins,0,1,,,10,18,0,0,10,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,406,18,10,6,8,2,4,,,,,,,,,18,2,,,1.1666666666666667,3.0,3.4
194,Huachipato,Universidad Católica,3,0,,,6,6,2,2,8,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,174,70,50,10,0,4,0,,,,,,,,,0,0,,,0.2727272727272727,0.36363636363636365,9.5
199,Universidad de Concepción,Deportes Iquique,3,0,,,8,28,8,0,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,156,50,10,0,0,2,16,,,,,,,,,4,0,,,0.3333333333333333,4.25,8.0
200,1,2,2,1,,,16,18,6,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,556,50,36,8,4,2,6,,,,,,,,,2,14,,,0,0,0
197,San Luis de Quillota,Antofagasta,1,1,,,16,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,72,56,4,2,16,16,6,,,,,,,,,10,22,,,0.5,2.5,0.0
198,Colo-Colo,Unión Española,1,1,,,28,4,2,2,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,388,16,40,10,0,4,4,,,,,,,,,4,4,,,0.45454545454545453,0.09090909090909091,6.0
201,1,2,1,1,,,2,0,4,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,296,18,34,6,2,8,18,,,,,,,,,8,16,,,0,0,0
202,1,2,0,0,,,12,8,2,4,4,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,296,46,40,2,4,8,0,,,,,,,,,14,22,,,0,0,0
203,1,2,0,2,,,20,2,2,8,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,602,14,0,2,4,6,16,,,,,,,,,8,14,,,0,0,0
205,Deportes Iquique,San Luis de Quillota,2,2,,,32,4,10,4,12,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,132,62,4,8,0,8,0,,,,,,,,,8,0,,,1.0,4.333333333333333,1.7142857142857142
195,No goal,Audax Italiano,4,0,,,20,18,0,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,10,98,42,8,4,14,10,,,,,,,,,34,12,,,0.0,0.625,0.75
196,Curicó Unido,Everton de Viña del Mar,3,1,,,14,8,4,6,4,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,234,46,56,6,2,6,6,,,,,,,,,4,6,,,0.8571428571428571,3.0,0.5
193,Palestino,Universidad de Chile,1,3,,,8,0,2,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,262,2,22,8,0,8,4,,,,,,,,,12,4,,,0.8888888888888888,1.3333333333333333,2.1666666666666665
212,Palestino,Deportes Iquique,5,1,,,6,12,4,2,6,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,252,44,20,4,10,10,18,,,,,,,,,18,18,,,3.8,2.0,4.0
206,Antofagasta,Audax Italiano,1,1,,,2,18,0,10,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,44,42,4,6,0,0,12,,,,,,,,,12,0,,,1.0,0.9,0.875
207,Universidad de Chile,Everton de Viña del Mar,2,0,,,4,16,0,4,6,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,348,48,40,4,0,2,12,,,,,,,,,38,2,,,1.5454545454545454,2.1666666666666665,0.6
208,Universidad de Concepción,Unión Española,1,0,,,12,2,0,4,4,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,96,46,28,0,0,10,0,,,,,,,,,2,26,,,4.0,0.16666666666666666,1.1666666666666667
204,1,2,1,0,,,26,10,8,0,6,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,254,2,20,2,6,6,8,,,,,,,,,10,16,,,0,0,0
209,Universidad de Chile,Universidad Católica,2,0,,,14,20,4,0,0,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,398,6,54,0,8,10,8,,,,,,,,,8,0,,,2.0,0.14285714285714285,0.14285714285714285
213,Everton de Viña del Mar,Antofagasta,3,2,,,8,4,10,0,16,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,2,56,78,4,0,14,2,,,,,,,,,0,6,,,1.5,0.1,0.1111111111111111
210,Unión La Calera,San Luis de Quillota,0,1,,,20,20,4,2,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,292,40,52,0,0,16,14,,,,,,,,,4,26,,,0.5555555555555556,4.75,1.0
211,Huachipato,O'Higgins,0,1,,,10,2,0,0,8,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,400,10,26,6,2,8,4,,,,,,,,,0,26,,,0.0,0.7,0.36363636363636365
214,Audax Italiano,Colo-Colo,1,1,,,4,14,2,4,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,534,8,0,2,6,14,4,,,,,,,,,0,2,,,2.0,0.6363636363636364,0.14285714285714285
215,Deportes Temuco,Curicó Unido,1,2,,,16,26,4,8,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,274,32,44,8,14,12,10,,,,,,,,,16,8,,,5.666666666666667,1.375,0.2857142857142857
