EventId,Team,Formation,PlayerCount,AverageTeamRating,Player1_Name,Player1_code,Player1_Position,Player1_substitute,Player1_Rating,Player1_accuratePass,Player1_totalLongBalls,Player1_accurateLongBalls,Player1_totalClearance,Player1_savedShotsFromInsideTheBox,Player1_saves,Player1_punches,Player1_minutesPlayed,Player2_Name,Player2_code,Player2_Position,Player2_substitute,Player2_Rating,Player2_accuratePass,Player2_totalLongBalls,Player2_accurateLongBalls,Player2_totalClearance,Player2_savedShotsFromInsideTheBox,Player2_saves,Player2_punches,Player2_minutesPlayed,Player3_Name,Player3_code,Player3_Position,Player3_substitute,Player3_Rating,Player3_accuratePass,Player3_totalLongBalls,Player3_accurateLongBalls,Player3_totalClearance,Player3_savedShotsFromInsideTheBox,Player3_saves,Player3_punches,Player3_minutesPlayed,Player4_Name,Player4_code,Player4_Position,Player4_substitute,Player4_Rating,Player4_accuratePass,Player4_totalLongBalls,Player4_accurateLongBalls,Player4_totalClearance,Player4_savedShotsFromInsideTheBox,Player4_saves,Player4_punches,Player4_minutesPlayed,Player5_Name,Player5_code,Player5_Position,Player5_substitute,Player5_Rating,Player5_accuratePass,Player5_totalLongBalls,Player5_accurateLongBalls,Player5_totalClearance,Player5_savedShotsFromInsideTheBox,Player5_saves,Player5_punches,Player5_minutesPlayed,Player6_Name,Player6_code,Player6_Position,Player6_substitute,Player6_Rating,Player6_accuratePass,Player6_totalLongBalls,Player6_accurateLongBalls,Player6_totalClearance,Player6_savedShotsFromInsideTheBox,Player6_saves,Player6_punches,Player6_minutesPlayed,Player7_Name,Player7_code,Player7_Position,Player7_substitute,Player7_Rating,Player7_accuratePass,Player7_totalLongBalls,Player7_accurateLongBalls,Player7_totalClearance,Player7_savedShotsFromInsideTheBox,Player7_saves,Player7_punches,Player7_minutesPlayed,Player8_Name,Player8_code,Player8_Position,Player8_substitute,Player8_Rating,Player8_accuratePass,Player8_totalLongBalls,Player8_accurateLongBalls,Player8_totalClearance,Player8_savedShotsFromInsideTheBox,Player8_saves,Player8_punches,Player8_minutesPlayed,Player9_Name,Player9_code,Player9_Position,Player9_substitute,Player9_Rating,Player9_accuratePass,Player9_totalLongBalls,Player9_accurateLongBalls,Player9_totalClearance,Player9_savedShotsFromInsideTheBox,Player9_saves,Player9_punches,Player9_minutesPlayed,Player10_Name,Player10_code,Player10_Position,Player10_substitute,Player10_Rating,Player10_accuratePass,Player10_totalLongBalls,Player10_accurateLongBalls,Player10_totalClearance,Player10_savedShotsFromInsideTheBox,Player10_saves,Player10_punches,Player10_minutesPlayed,Player11_Name,Player11_code,Player11_Position,Player11_substitute,Player11_Rating,Player11_accuratePass,Player11_totalLongBalls,Player11_accurateLongBalls,Player11_totalClearance,Player11_savedShotsFromInsideTheBox,Player11_saves,Player11_punches,Player11_minutesPlayed,Player12_Name,Player12_code,Player12_Position,Player12_substitute,Player12_Rating,Player12_accuratePass,Player12_totalLongBalls,Player12_accurateLongBalls,Player12_totalClearance,Player12_savedShotsFromInsideTheBox,Player12_saves,Player12_punches,Player12_minutesPlayed,Player13_Name,Player13_code,Player13_Position,Player13_substitute,Player13_Rating,Player13_accuratePass,Player13_totalLongBalls,Player13_accurateLongBalls,Player13_totalClearance,Player13_savedShotsFromInsideTheBox,Player13_saves,Player13_punches,Player13_minutesPlayed,Player14_Name,Player14_code,Player14_Position,Player14_substitute,Player14_Rating,Player14_accuratePass,Player14_totalLongBalls,Player14_accurateLongBalls,Player14_totalClearance,Player14_savedShotsFromInsideTheBox,Player14_saves,Player14_punches,Player14_minutesPlayed,Player15_Name,Player15_code,Player15_Position,Player15_substitute,Player15_Rating,Player15_accuratePass,Player15_totalLongBalls,Player15_accurateLongBalls,Player15_totalClearance,Player15_savedShotsFromInsideTheBox,Player15_saves,Player15_punches,Player15_minutesPlayed,Player16_Name,Player16_code,Player16_Position,Player16_substitute,Player16_Rating,Player16_accuratePass,Player16_totalLongBalls,Player16_accurateLongBalls,Player16_totalClearance,Player16_savedShotsFromInsideTheBox,Player16_saves,Player16_punches,Player16_minutesPlayed,Player20_Name,Player20_code,Player20_Position,Player20_substitute,Player20_Rating,Player20_accuratePass,Player20_totalLongBalls,Player20_accurateLongBalls,Player20_totalClearance,Player20_savedShotsFromInsideTheBox,Player20_saves,Player20_punches,Player20_minutesPlayed
8970689,Away,3-5-2,15,0.0,Gianluigi Buffon,gianluigi-buffon,G,False,0.0,21.0,2.0,1.0,3.0,2.0,4.0,2.0,90.0,Danilo,danilo,D,False,0.0,63.0,3.0,2.0,2.0,0.0,0.0,0.0,90.0,Leonardo Bonucci,leonardo-bonucci,D,False,0.0,74.0,16.0,12.0,1.0,0.0,0.0,0.0,76.0,Matthijs de Ligt,matthijs-de-ligt,D,False,0.0,121.0,4.0,1.0,2.0,0.0,0.0,0.0,90.0,Dejan Kulusevski,dejan-kulusevski,M,False,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,Weston McKennie,weston-mckennie,M,False,0.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,76.0,Rodrigo Bentancur,bentancur-rodrigo,M,False,0.0,86.0,10.0,9.0,1.0,0.0,0.0,0.0,90.0,Aaron Ramsey,aaron-ramsey,M,False,0.0,57.0,3.0,3.0,0.0,0.0,0.0,0.0,68.0,Alex Sandro,alex-sandro,D,False,0.0,53.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0,Álvaro Morata,alvaro-morata,F,False,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,Cristiano Ronaldo,cristiano-ronaldo,F,False,0.0,46.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,Federico Bernardeschi,federico-bernardeschi,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Juan Cuadrado,juan-cuadrado,M,True,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,Manolo Portanova,manolo-portanova,M,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,Federico Chiesa,federico-chiesa,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970391,Home,3-5-2,14,0.0,Samir Handanović,samir-handanovic,G,False,0.0,18.0,5.0,1.0,0.0,3.0,3.0,0.0,90.0,Milan Škriniar,milan-skriniar,D,False,0.0,73.0,4.0,3.0,1.0,0.0,0.0,0.0,90.0,Stefan de Vrij,stefan-de-vrij,D,False,0.0,71.0,4.0,2.0,1.0,0.0,0.0,0.0,90.0,Alessandro Bastoni,alessandro-bastoni,D,False,0.0,57.0,8.0,7.0,1.0,0.0,0.0,0.0,90.0,Matteo Darmian,matteo-darmian,D,False,0.0,30.0,2.0,1.0,3.0,0.0,0.0,0.0,90.0,Nicolò Barella,nicolo-barella,M,False,0.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,90.0,Marcelo Brozović,marcelo-brozovic,M,False,0.0,47.0,7.0,5.0,1.0,0.0,0.0,0.0,67.0,Roberto Gagliardini,roberto-gagliardini,M,False,0.0,16.0,4.0,1.0,1.0,0.0,0.0,0.0,90.0,Ashley Young,ashley-young,D,False,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,Romelu Lukaku,romelu-lukaku,F,False,0.0,11.0,2.0,2.0,4.0,0.0,0.0,0.0,90.0,Lautaro Martínez,lautaro-martinez,F,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Stefano Sensi,stefano-sensi,M,True,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,Achraf Hakimi,hakimi-achraf,D,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Danilo D'Ambrosio,danilo-dambrosio,D,True,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970391,Away,4-2-3-1,16,0.0,David Ospina,david-ospina,G,False,0.0,29.0,11.0,9.0,0.0,1.0,1.0,0.0,90.0,Giovanni Di Lorenzo,giovanni-di-lorenzo,D,False,0.0,89.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,Konstantinos Manolas,konstantinos-manolas,D,False,0.0,83.0,8.0,7.0,4.0,0.0,0.0,0.0,90.0,Kalidou Koulibaly,kalidou-koulibaly,D,False,0.0,82.0,5.0,1.0,2.0,0.0,0.0,0.0,90.0,Mário Rui,mario-rui,D,False,0.0,25.0,4.0,2.0,1.0,0.0,0.0,0.0,85.0,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,Diego Demme,diego-demme,M,False,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,84.0,Hirving Lozano,hirving-lozano,F,False,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,Piotr Zieliński,piotr-zielinski,M,False,0.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,74.0,Lorenzo Insigne,lorenzo-insigne,F,False,0.0,56.0,6.0,5.0,0.0,0.0,0.0,0.0,71.0,Dries Mertens,dries-mertens,M,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Andrea Petagna,andrea-petagna,F,True,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,Fabián Ruiz,fabian-ruiz,M,True,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,Matteo Politano,matteo-politano,F,True,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Eljif Elmas,eljif-elmas,M,True,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Faouzi Ghoulam,faouzi-ghoulam,D,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,
8970401,Home,4-2-3-1,16,0.0,Alex Meret,alex-meret,G,False,0.0,21.0,2.0,1.0,1.0,1.0,2.0,1.0,90.0,Giovanni Di Lorenzo,giovanni-di-lorenzo,D,False,0.0,59.0,1.0,1.0,3.0,0.0,0.0,0.0,90.0,Konstantinos Manolas,konstantinos-manolas,D,False,0.0,74.0,7.0,4.0,3.0,0.0,0.0,0.0,90.0,Kalidou Koulibaly,kalidou-koulibaly,D,False,0.0,105.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,Faouzi Ghoulam,faouzi-ghoulam,D,False,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,Fabián Ruiz,fabian-ruiz,M,False,0.0,38.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,Diego Demme,diego-demme,M,False,0.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,Matteo Politano,matteo-politano,F,False,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Piotr Zieliński,piotr-zielinski,M,False,0.0,60.0,3.0,2.0,0.0,0.0,0.0,0.0,77.0,Lorenzo Insigne,lorenzo-insigne,F,False,0.0,71.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0,Dries Mertens,dries-mertens,M,False,0.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0,Andrea Petagna,andrea-petagna,F,True,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,45.0,Hirving Lozano,hirving-lozano,F,True,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Mário Rui,mario-rui,D,True,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Tiemoué Bakayoko,tiemoue-bakayoko,M,True,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,Stanislav Lobotka,stanislav-lobotka,M,True,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,
8970401,Away,4-4-1-1,13,0.0,Emil Audero,emil-audero,G,False,0.0,20.0,13.0,6.0,1.0,4.0,5.0,0.0,90.0,Alex Ferrari,alex-ferrari,D,False,0.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0,90.0,Maya Yoshida,maya-yoshida,D,False,0.0,36.0,13.0,5.0,3.0,0.0,0.0,0.0,90.0,Omar Colley,omar-colley,D,False,0.0,40.0,6.0,1.0,8.0,0.0,0.0,0.0,90.0,Tommaso Augello,tommaso-augello,D,False,0.0,24.0,4.0,0.0,3.0,0.0,0.0,0.0,90.0,Antonio Candreva,antonio-candreva,F,False,0.0,28.0,5.0,2.0,2.0,0.0,0.0,0.0,90.0,Albin Ekdal,albin-ekdal,M,False,0.0,32.0,4.0,3.0,2.0,0.0,0.0,0.0,90.0,Morten Thorsby,morten-thorsby,M,False,0.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0,90.0,Jakub Jankto,jakub-jankto,M,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,Valerio Verre,valerio-verre,M,False,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Fabio Quagliarella,fabio-quagliarella,F,False,0.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,90.0,Gastón Ramírez,gaston-ramirez,M,True,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,Mikkel Damsgaard,damsgaard-mikkel,M,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970355,Home,3-4-2-1,16,0.0,Marco Silvestri,marco-silvestri,G,False,0.0,14.0,15.0,8.0,0.0,1.0,1.0,0.0,90.0,Davide Faraoni,davide-faraoni,M,False,0.0,53.0,13.0,2.0,4.0,0.0,0.0,0.0,90.0,Paweł Dawidowicz,pawel-dawidowicz,D,False,0.0,59.0,11.0,5.0,6.0,0.0,0.0,0.0,88.0,Federico Ceccherini,federico-ceccherini,D,False,0.0,26.0,2.0,2.0,1.0,0.0,0.0,0.0,39.0,Darko Lazović,darko-lazovic,M,False,0.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,61.0,Antonín Barák,antonin-barak,M,False,0.0,46.0,6.0,3.0,4.0,0.0,0.0,0.0,90.0,Miguel Veloso,miguel-veloso,M,False,0.0,34.0,5.0,3.0,1.0,0.0,0.0,0.0,61.0,Federico Dimarco,federico-dimarco,M,False,0.0,29.0,7.0,2.0,1.0,0.0,0.0,0.0,90.0,Eddie Salcedo,eddie-salcedo,F,False,0.0,26.0,2.0,1.0,1.0,0.0,0.0,0.0,90.0,Mattia Zaccagni,mattia-zaccagni,F,False,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Samuel Di Carmine,samuel-di-carmine,F,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,Matteo Lovato,lovato-matteo,D,True,0.0,15.0,4.0,1.0,3.0,0.0,0.0,0.0,51.0,Kevin Rüegg,kevin-ruegg,D,True,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,Adrien Tameze,adrien-tameze,M,True,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,Ebrima Colley,colley-ebrima,F,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Koray Günter,koray-gunter,D,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
8970355,Away,4-4-1-1,13,0.0,Emil Audero,emil-audero,G,False,0.0,14.0,25.0,12.0,3.0,2.0,2.0,2.0,90.0,Alex Ferrari,alex-ferrari,D,False,0.0,25.0,5.0,3.0,3.0,0.0,0.0,0.0,90.0,Lorenzo Tonelli,lorenzo-tonelli,D,False,0.0,20.0,10.0,5.0,3.0,0.0,0.0,0.0,90.0,Omar Colley,omar-colley,D,False,0.0,23.0,14.0,5.0,4.0,0.0,0.0,0.0,90.0,Tommaso Augello,tommaso-augello,D,False,0.0,31.0,10.0,2.0,0.0,0.0,0.0,0.0,90.0,Jakub Jankto,jakub-jankto,M,False,0.0,15.0,3.0,1.0,3.0,0.0,0.0,0.0,76.0,Adrien Silva,adrien-silva,M,False,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,Albin Ekdal,albin-ekdal,M,False,0.0,36.0,5.0,2.0,2.0,0.0,0.0,0.0,90.0,Mikkel Damsgaard,damsgaard-mikkel,M,False,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,Valerio Verre,valerio-verre,M,False,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,Antonino La Gumina,antonino-la-gumina,F,False,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,Gastón Ramírez,gaston-ramirez,M,True,0.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,Mehdi Léris,mehdi-leris,M,True,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970397,Home,4-2-3-1,15,0.0,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,90.0,Davide Calabria,davide-calabria,D,False,0.0,63.0,12.0,7.0,1.0,0.0,0.0,0.0,90.0,Matteo Gabbia,matteo-gabbia,D,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Alessio Romagnoli,alessio-romagnoli,D,False,0.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,Theo Hernández,theo-hernandez,D,False,0.0,68.0,6.0,5.0,1.0,0.0,0.0,0.0,90.0,Ismaël Bennacer,ismael-bennacer,M,False,0.0,70.0,4.0,2.0,0.0,0.0,0.0,0.0,75.0,Franck Kessié,franck-kessie,M,False,0.0,71.0,3.0,1.0,0.0,0.0,0.0,0.0,90.0,Samu Castillejo,samu-castillejo,M,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Brahim Díaz,brahim-diaz,M,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Hakan Çalhanoğlu,hakan-calhanoglu,M,False,0.0,50.0,5.0,3.0,0.0,0.0,0.0,0.0,90.0,Ante Rebić,ante-rebic,F,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Pierre Kalulu,pierre-kalulu,D,True,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,Jens Petter Hauge,jens-petter-hauge,F,True,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Rafael Leão,rafael-leao,F,True,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Sandro Tonali,sandro-tonali,M,True,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970397,Away,4-3-3,15,0.0,Luigi Sepe,luigi-sepe,G,False,0.0,15.0,20.0,9.0,2.0,2.0,4.0,1.0,90.0,Simone Iacoponi,simone-iacoponi,D,False,0.0,24.0,10.0,4.0,2.0,0.0,0.0,0.0,90.0,Yordan Osorio,yordan-osorio,D,False,0.0,19.0,5.0,2.0,4.0,0.0,0.0,0.0,90.0,Bruno Alves,bruno-alves,D,False,0.0,24.0,10.0,5.0,8.0,0.0,0.0,0.0,90.0,Riccardo Gagliolo,riccardo-gagliolo,D,False,0.0,22.0,4.0,2.0,3.0,0.0,0.0,0.0,90.0,Hernani,hernani,M,False,0.0,18.0,4.0,1.0,3.0,0.0,0.0,0.0,87.0,Gastón Brugman,gaston-brugman,M,False,0.0,41.0,9.0,8.0,2.0,0.0,0.0,0.0,90.0,Jasmin Kurtić,jasmin-kurtic,M,False,0.0,16.0,3.0,1.0,2.0,0.0,0.0,0.0,74.0,Yann Karamoh,yann-karamoh,F,False,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,67.0,Andreas Cornelius,andreas-cornelius,F,False,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,Gervinho,gervinho,F,False,0.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,90.0,Wylan Cyprien,wylan-cyprien,M,True,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,Roberto Inglese,roberto-inglese,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Simon Sohm,simon-sohm,M,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Maxime Busi,maxime-busi,D,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970433,Home,4-3-3,16,0.0,Bartłomiej Drągowski,bartlomiej-dragowski,G,False,0.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,90.0,Martín Cáceres,martin-caceres,D,False,0.0,50.0,8.0,1.0,1.0,0.0,0.0,0.0,90.0,Nikola Milenković,nikola-milenkovic,D,False,0.0,81.0,4.0,2.0,1.0,0.0,0.0,0.0,90.0,Germán Pezzella,german-pezzella,D,False,0.0,72.0,7.0,3.0,7.0,0.0,0.0,0.0,90.0,Cristiano Biraghi,cristiano-biraghi,D,False,0.0,49.0,8.0,1.0,1.0,0.0,0.0,0.0,90.0,Sofyan Amrabat,sofyan-amrabat,M,False,0.0,62.0,4.0,4.0,0.0,0.0,0.0,0.0,90.0,Erick Pulgar,erick-pulgar,M,False,0.0,53.0,10.0,9.0,0.0,0.0,0.0,0.0,89.0,Gaetano Castrovilli,gaetano-castrovilli,M,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,José Callejón,jose-callejon,F,False,0.0,28.0,2.0,2.0,0.0,0.0,0.0,0.0,78.0,Dušan Vlahović,dusan-vlahovic,F,False,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,78.0,Franck Ribéry,franck-ribery,M,False,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,Giacomo Bonaventura,giacomo-bonaventura,M,True,0.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,49.0,Valentin Eysseric,valentin-eysseric,M,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Patrick Cutrone,patrick-cutrone,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Borja Valero,borja-valero,M,True,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Christian Kouamé,christian-kouame,F,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
8970433,Away,4-3-1-2,16,0.0,Federico Marchetti,federico-marchetti,G,False,0.0,19.0,11.0,8.0,1.0,1.0,1.0,0.0,65.0,Edoardo Goldaniga,edoardo-goldaniga,D,False,0.0,30.0,5.0,2.0,4.0,0.0,0.0,0.0,90.0,Mattia Bani,mattia-bani,D,False,0.0,32.0,5.0,3.0,3.0,0.0,0.0,0.0,90.0,Cristián Zapata,cristian-zapata,D,False,0.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,37.0,Andrea Masiello,andrea-masiello,D,False,0.0,27.0,6.0,4.0,7.0,0.0,0.0,0.0,90.0,Lukas Lerager,lukas-lerager,M,False,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,Ivan Radovanović,ivan-radovanovic,D,False,0.0,38.0,4.0,2.0,7.0,0.0,0.0,0.0,80.0,Luca Pellegrini,luca-pellegrini,D,False,0.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,90.0,Stefano Sturaro,stefano-sturaro,M,False,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,90.0,Eldor Shomurodov,eldor-shomurodov,F,False,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,Gianluca Scamacca,gianluca-scamacca,F,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,Paolo Ghiglione,ghiglione-paolo,M,True,0.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,53.0,Alberto Paleari,alberto-paleari,G,True,0.0,2.0,10.0,1.0,0.0,2.0,4.0,0.0,25.0,Marko Pjaca,marko-pjaca,M,True,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,Valon Behrami,valon-behrami,M,True,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,Mattia Destro,mattia-destro,F,True,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,
8970427,Home,4-3-3,16,0.0,Luigi Sepe,luigi-sepe,G,False,0.0,24.0,14.0,10.0,0.0,3.0,4.0,0.0,90.0,Simone Iacoponi,simone-iacoponi,D,False,0.0,36.0,8.0,5.0,1.0,0.0,0.0,0.0,90.0,Yordan Osorio,yordan-osorio,D,False,0.0,54.0,8.0,6.0,2.0,0.0,0.0,0.0,90.0,Bruno Alves,bruno-alves,D,False,0.0,54.0,14.0,11.0,6.0,0.0,0.0,0.0,90.0,Giuseppe Pezzella,giuseppe-pezzella,D,False,0.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,28.0,Juraj Kucka,juraj-kucka,M,False,0.0,46.0,6.0,6.0,0.0,0.0,0.0,0.0,90.0,Matteo Scozzarella,matteo-scozzarella,M,False,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,Jasmin Kurtić,jasmin-kurtic,M,False,0.0,44.0,5.0,3.0,3.0,0.0,0.0,0.0,90.0,Yann Karamoh,yann-karamoh,F,False,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,73.0,Roberto Inglese,roberto-inglese,F,False,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,Gervinho,gervinho,F,False,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,Simon Sohm,simon-sohm,M,True,0.0,42.0,6.0,5.0,0.0,0.0,0.0,0.0,72.0,Riccardo Gagliolo,riccardo-gagliolo,D,True,0.0,29.0,7.0,3.0,0.0,0.0,0.0,0.0,62.0,Hernani,hernani,M,True,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Andreas Cornelius,andreas-cornelius,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Juan Brunetta,juan-brunetta,M,True,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,,,,,,,,,,,,,
